"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj.BH"
"EIF4E",10313.414269571,0.616709345754382,0.0669582178430522,9.21036081336466,3.25030515561588e-20,5.457804073805e-19,5.457804073805e-19
"IPCEF1",111.731109208281,2.5997322795994,0.282418152274935,9.20525914732473,3.40847765555881e-20,5.71881967573182e-19,5.71881967573182e-19
"LFNG",286.843865242099,-1.6402144322837,0.17818757104849,-9.20498788233298,3.41709780305802e-20,5.72869612487072e-19,5.72869612487072e-19
"BBS2",684.357247535609,-0.999576697935628,0.108712685215228,-9.194664780441,3.76165629689603e-20,6.30130050821368e-19,6.30130050821368e-19
"AMHR2",514.311621980813,1.17124453084355,0.127408010080909,9.19286416999812,3.82517884430726e-20,6.40259168221269e-19,6.40259168221269e-19
"NADK2",1206.51645938601,-0.782318010787007,0.0851394700606991,-9.18866432019442,3.97749326046661e-20,6.65222256714591e-19,6.65222256714591e-19
"PFKFB3",1189.95028861099,0.847989047316055,0.092287572398124,9.18855080137845,3.98169235713263e-20,6.65393501085098e-19,6.65393501085098e-19
"LOC105607801",1109.97357265918,-0.869197128891599,0.0946887172183518,-9.17952164128736,4.33010666199232e-20,7.23041555447898e-19,7.23041555447898e-19
"SENP7",3533.79279655378,0.560883838291124,0.0611206248549658,9.17667055305888,4.44626049634384e-20,7.41845819756223e-19,7.41845819756223e-19
"GPX3",206.433668351201,1.82929339598587,0.199556020205672,9.16681638619828,4.8719465251995e-20,8.12223638680038e-19,8.12223638680038e-19
"PLAUR",1460.74569316019,0.752491781993875,0.0821036957274671,9.16513897853851,4.94831701366103e-20,8.24299931146905e-19,8.24299931146905e-19
"PATL2",285.195049745213,-1.60336744558862,0.175116174700211,-9.15602141454665,5.38459760049507e-20,8.96263918315922e-19,8.96263918315922e-19
"STXBP3",3515.32850146692,0.599865493164837,0.065536561230437,9.15314264133595,5.53008904472004e-20,9.19750365247248e-19,9.19750365247248e-19
"VPRBP",4125.80624343929,0.524402298563878,0.057348098724105,9.14419676032707,6.0074633102861e-20,9.98353696513525e-19,9.98353696513525e-19
"PPARGC1B",799.219224036572,-1.0864768043627,0.118824563276437,-9.14353711391379,6.04423430687115e-20,1.00366857476063e-18,1.00366857476063e-18
"EREG",299.475610492903,1.45927537153297,0.159689101219258,9.13822772118518,6.34841419140878e-20,1.05334416306542e-18,1.05334416306542e-18
"XIAP",4172.35996311299,0.500067394337325,0.0547319461263419,9.1366638632396,6.44085947317176e-20,1.06783742974515e-18,1.06783742974515e-18
"RBM17",2522.80758348813,0.561633266752018,0.0614733018908259,9.1362144130383,6.4676733868768e-20,1.07143528454854e-18,1.07143528454854e-18
"ZNF692",477.402143412154,-1.29975775871657,0.142399737912285,-9.12752914978813,7.00804444498861e-20,1.16003617211044e-18,1.16003617211044e-18
"SORBS1",827.902929905055,-0.895286356951079,0.0981294244834027,-9.12352601336722,7.27190394929692e-20,1.20276258217416e-18,1.20276258217416e-18
"HSPD1",10249.0049274986,0.46475322173646,0.0509466505359039,9.12235086797182,7.35120919077159e-20,1.21492066089755e-18,1.21492066089755e-18
"RSF1",4390.55048969169,0.555845811600221,0.0609555915570222,9.1188650196306,7.59151658809119e-20,1.25364713648573e-18,1.25364713648573e-18
"CCNE2",756.544923495097,-1.21553552461768,0.133373176325275,-9.11379302876609,7.9550984557249e-20,1.31248051336599e-18,1.31248051336599e-18
"CREB1",5054.41388197306,0.617140384481027,0.0677155156652004,9.11372199441407,7.96031080591798e-20,1.31248051336599e-18,1.31248051336599e-18
"LOC101105883",222.460213123522,1.87278299731962,0.205574548989765,9.10999443522,8.23861968695569e-20,1.35729963962141e-18,1.35729963962141e-18
"NCKAP5L",502.164248048055,-1.35648114390598,0.148958866255133,-9.10641426058276,8.51497091934287e-20,1.40172608472702e-18,1.40172608472702e-18
"CHSY3",1796.7229766765,0.769594721820892,0.0845174904067898,9.10574507260885,8.5676320859665e-20,1.40928805332429e-18,1.40928805332429e-18
"SLC35C2",791.882428586326,-0.975011331081478,0.107251180351165,-9.09091469099981,9.82093089120386e-20,1.61417590396916e-18,1.61417590396916e-18
"MPI",363.519561203007,-1.29951055187973,0.142965717680662,-9.08966550136451,9.93442192631087e-20,1.63154973266278e-18,1.63154973266278e-18
"OTUD3",1913.3625219502,-0.739850536638602,0.0814211381573737,-9.08671327104998,1.0207814265205e-19,1.67513669335658e-18,1.67513669335658e-18
"IL36B",271.549578967748,1.57625771001274,0.17357779357889,9.08098713270218,1.07594544498741e-19,1.76428112246919e-18,1.76428112246919e-18
"FMNL2",716.630209522316,0.996974112276405,0.109792787826301,9.08050639768508,1.08070858077947e-19,1.77070594361334e-18,1.77070594361334e-18
"AP1AR",1896.05035621078,0.723489629124966,0.0797123117870338,9.076259525102,1.12370216285449e-19,1.83971113474833e-18,1.83971113474833e-18
"YWHAH",6607.92029194195,-0.518402109030694,0.0571216584673312,-9.07540367244722,1.1325689387236e-19,1.85278022481591e-18,1.85278022481591e-18
"SH3RF2",219.026902954297,1.72647676497195,0.190481854964652,9.06373347368091,1.26060192144422e-19,2.06062198641069e-18,2.06062198641069e-18
"HIPK2",11071.7673193343,0.485235095301515,0.0535381408501756,9.06335348213579,1.265002823085e-19,2.06620414345824e-18,2.06620414345824e-18
"COCH",476.485089941784,1.53685918522114,0.169581667049949,9.06264935329638,1.27319791815093e-19,2.07797006018464e-18,2.07797006018464e-18
"LDOC1L",1246.54172000149,-0.780111880729114,0.0861001682226092,-9.06051517474577,1.29835868883516e-19,2.11738557846145e-18,2.11738557846145e-18
"LOC105606925",1945.96164315483,0.632358853739748,0.0698609520016464,9.05167816385963,1.40787727229859e-19,2.29420498587008e-18,2.29420498587008e-18
"CCDC82",1657.56058450061,0.670037264734189,0.0740327880258429,9.05054750201082,1.42253270552804e-19,2.31628557708202e-18,2.31628557708202e-18
"MTMR3",4085.77752626612,-0.490005471583924,0.0541458533318304,-9.04973218504744,1.43319414806684e-19,2.33183358438576e-18,2.33183358438576e-18
"PCYOX1",5947.85661411399,-0.513127905073438,0.0567299974688631,-9.04508951115455,1.49542600094049e-19,2.43119839221946e-18,2.43119839221946e-18
"LOC105615893",956.775603189226,-0.811874932091359,0.0897862031214045,-9.04231278154821,1.53391451999806e-19,2.49183819233173e-18,2.49183819233173e-18
"LOC101102767",94.8590543419097,3.12040954017163,0.345385731767155,9.0345641211238,1.64657316881171e-19,2.67277980833603e-18,2.67277980833603e-18
"KIAA0907",3111.93679620281,0.595324465999694,0.0658975238628361,9.03409462302173,1.65365605536837e-19,2.68219940373835e-18,2.68219940373835e-18
"PCSK1",1135.05891020876,0.874867484406053,0.0968791301642774,9.030505155471,1.70881130373141e-19,2.76951660332525e-18,2.76951660332525e-18
"ORAI3",393.64647455927,-1.24664606913363,0.138069295458573,-9.02913326958837,1.73036830339955e-19,2.80228733895217e-18,2.80228733895217e-18
"WDR77",3872.25877642018,-0.539094747449171,0.0597164530744758,-9.02757480885267,1.7551831929836e-19,2.84027945885439e-18,2.84027945885439e-18
"FAM57A",2124.18633438958,-0.602691647791118,0.0668451406070249,-9.01623726598579,1.94660535809037e-19,3.1476127997023e-18,3.1476127997023e-18
"LRRC15",129.311721885007,2.14133290260488,0.237513458212041,9.01562765632084,1.95746302182076e-19,3.16272899655172e-18,3.16272899655172e-18
"CDC14B",3239.41814230009,-0.567849973659826,0.0630083394847759,-9.01229866241801,2.0178194030264e-19,3.25773678041767e-18,3.25773678041767e-18
"C1H1orf162",173.25315724249,1.99256511192766,0.221126226756797,9.01098499780921,2.04213961048933e-19,3.29446325461235e-18,3.29446325461235e-18
"PAK2",19478.3156298157,0.389217623035364,0.0432111105802789,9.0073506051705,2.11094343322194e-19,3.40284081435377e-18,3.40284081435377e-18
"PERM1",139.796388926283,2.16878537918885,0.240946319542334,9.00111436982461,2.23438038520443e-19,3.59905267888885e-18,3.59905267888885e-18
"COL6A6",1568.48800158667,-0.724844351423803,0.0805362244445032,-9.00022761711765,2.25250189712982e-19,3.62545543442799e-18,3.62545543442799e-18
"LOC105609120",192.680936831147,-2.10611241758712,0.234106336359186,-8.99639219656039,2.33256882888935e-19,3.75144377422911e-18,3.75144377422911e-18
"ELL2",10064.8779869452,0.473954869688507,0.0526839293526014,8.99619439006601,2.33677357119047e-19,3.7553241532107e-18,3.7553241532107e-18
"SEMA3C",3985.96350173029,0.570420936117265,0.0634126100096244,8.99538650168617,2.35402462687964e-19,3.78014866520228e-18,3.78014866520228e-18
"SPN",108.709643141656,2.3589901824499,0.262302417330612,8.99339856054995,2.39701127535711e-19,3.84623034352096e-18,3.84623034352096e-18
"RASAL2",5116.04524104018,0.460626786832139,0.0512620253989049,8.98573131372954,2.57019267861682e-19,4.120960808959e-18,4.120960808959e-18
"RNF19B",889.453440570857,0.910492143361302,0.101342070388734,8.98434519710106,2.60279493878285e-19,4.17004363433741e-18,4.17004363433741e-18
"LOC101105503",4429.1833018335,-0.516273997636938,0.0574840518110923,-8.98116923513934,2.67904405850364e-19,4.28892645454563e-18,4.28892645454563e-18
"LOC105608288",268.10755276293,1.57891369109825,0.175888668874308,8.976778897716,2.78809420141075e-19,4.46009939578349e-18,4.46009939578349e-18
"PPP4R3A",7475.52474142403,0.500900804899103,0.0558032622639415,8.97619215396249,2.80299646719916e-19,4.48051822781279e-18,4.48051822781279e-18
"EPC2",1760.60182971181,0.741581501340825,0.0826229362463037,8.97549197634574,2.82088277356027e-19,4.50567221057386e-18,4.50567221057386e-18
"LOC105614355",2034.39185584873,0.940828759785634,0.10488032577102,8.97049806881514,2.95176617699509e-19,4.71113572011494e-18,4.71113572011494e-18
"ARHGAP20",2387.5273099697,0.633732091949592,0.0706470700504404,8.9703945471075,2.95454186324846e-19,4.71197711462973e-18,4.71197711462973e-18
"CHAMP1",2483.67656917515,-0.566745912567557,0.0632269525595289,-8.9636759265593,3.14030959702843e-19,5.00443558291467e-18,5.00443558291467e-18
"RYBP",4499.16931176612,0.564556502798822,0.0629992193594004,8.96132537100369,3.2079893079e-19,5.10550188645683e-18,5.10550188645683e-18
"PSMF1",3013.66739403351,0.605836122643501,0.0676057971971623,8.96130432241882,3.20860182499697e-19,5.10550188645683e-18,5.10550188645683e-18
"ATHL1",247.118567984671,-1.69993405065608,0.18970964417391,-8.96071498135184,3.22579872902816e-19,5.12897102924993e-18,5.12897102924993e-18
"FBXO5",1236.66364310812,-0.856311711297941,0.0955794163652576,-8.95916447141231,3.27147857875404e-19,5.19765770252992e-18,5.19765770252992e-18
"YTHDC1",3964.52321410918,0.575123202500443,0.064198795341256,8.95847343308095,3.29204271289536e-19,5.22636720389661e-18,5.22636720389661e-18
"ATP6V0A1",3404.37002676924,-0.507677577595074,0.0566973656894663,-8.9541651789546,3.4231599245098e-19,5.43041176215196e-18,5.43041176215196e-18
"LOC105606974",338.790448477416,1.72863823694171,0.193182455218643,8.94821548357092,3.61275260123362e-19,5.7268414153897e-18,5.7268414153897e-18
"ADRB1",404.70787734661,-1.4228055832845,0.159041931131429,-8.94610354113923,3.68251649143913e-19,5.83301705174592e-18,5.83301705174592e-18
"PPP6C",6736.24709921791,0.511852326386459,0.0572159376693557,8.94597462239271,3.68681791013572e-19,5.83541964688854e-18,5.83541964688854e-18
"CALCRL",638.081714374829,1.05225581614548,0.117706306673159,8.93967235814584,3.90325914798707e-19,6.17333575133714e-18,6.17333575133714e-18
"ZSCAN29",1085.32148732238,-0.809723518730251,0.0905861662933549,-8.93871053233488,3.93737747517679e-19,6.21945455375712e-18,6.21945455375712e-18
"DHX58",1380.09614410021,2.17136177840449,0.242917413357254,8.93868310383791,3.93835473985288e-19,6.21945455375712e-18,6.21945455375712e-18
"RUFY2",2638.08309193391,-0.562541289013178,0.0630164011365937,-8.92690282001062,4.3810197086998e-19,6.91330188369826e-18,6.91330188369826e-18
"VEZF1",7178.83197831666,0.512580809985031,0.0574404962390287,8.92368352550463,4.51031417792301e-19,7.11197471125317e-18,7.11197471125317e-18
"ABCB7",3420.09141151799,0.509783486628624,0.0571520602459223,8.91977444793858,4.67238814698267e-19,7.36199744422322e-18,7.36199744422322e-18
"F2RL2",625.493200911142,0.951988955283909,0.106740120976746,8.91875469666465,4.71560572499753e-19,7.42451041119821e-18,7.42451041119821e-18
"RSL1D1",2498.37405410153,0.596275296130695,0.0668608956280137,8.91814700551012,4.74154751898163e-19,7.459749985569e-18,7.459749985569e-18
"LOC101121602",4481.2713458724,-0.525769587258875,0.0589645369906436,-8.91670848432684,4.80351991258431e-19,7.55158014164417e-18,7.55158014164417e-18
"MSN",59963.5116461799,0.343232347469894,0.0385078262436801,8.91331401824391,4.95294523742004e-19,7.78065370280167e-18,7.78065370280167e-18
"GJA1",15242.2423704721,0.534335954935015,0.0599688982041423,8.91021797859388,5.09323273787307e-19,7.9950400939976e-18,7.9950400939976e-18
"SIK2",2242.53593891978,-0.632455039362893,0.0710469446560654,-8.90193156686154,5.48831048652374e-19,8.60876007152631e-18,8.60876007152631e-18
"POGK",1374.24657300081,-0.751297571589679,0.0844195497982247,-8.89956856421755,5.60641865256335e-19,8.78744272872981e-18,8.78744272872981e-18
"TMEM131",21446.1598199928,0.40472806721489,0.045485443811636,8.89796896103613,5.68779190229919e-19,8.90832340094035e-18,8.90832340094035e-18
"TGFB1I1",982.718424008775,-1.02047797682832,0.11470938424544,-8.89620307476185,5.77897946074584e-19,9.04438338905076e-18,9.04438338905076e-18
"ANKZF1",528.339143548989,-1.19125557343677,0.133932375882634,-8.89445562050414,5.87063645370358e-19,9.18097444207554e-18,9.18097444207554e-18
"FHOD1",2968.35035174865,-0.6293260014522,0.070789953728909,-8.89004679763193,6.10831772816463e-19,9.54555602620566e-18,9.54555602620566e-18
"KCTD21",975.48878186668,-0.932913693292326,0.104947219545584,-8.88936074087334,6.14614822136058e-19,9.5975172970814e-18,9.5975172970814e-18
"DVL2",601.432411747276,-1.21093075573101,0.136270885996869,-8.88620299833407,6.32327786652009e-19,9.86676179976135e-18,9.86676179976135e-18
"NT5E",5460.2382652921,0.466827766329412,0.0525521388639146,8.88313542362713,6.50017523572349e-19,1.01352434702248e-17,1.01352434702248e-17
"ZNF217",985.133006005765,0.874767204673613,0.0984818443085473,8.88252256865676,6.53609810734299e-19,1.0183678210965e-17,1.0183678210965e-17
"IKBKAP",6421.87934061678,-0.504780351136125,0.0568350221117102,-8.88150179908385,6.59636695844068e-19,1.02699454666481e-17,1.02699454666481e-17
"LOC105602314",271.46328100766,-1.67297587480895,0.188450190046819,-8.87754941713408,6.83494750926885e-19,1.06334936899954e-17,1.06334936899954e-17
"TCTN3",1350.78767427183,-0.7819789556044,0.0880925528060331,-8.87678845368693,6.88185105068987e-19,1.06985215592179e-17,1.06985215592179e-17
"USP53",4270.48129573879,0.681894250972839,0.0768858300014244,8.86891968208194,7.38589236837058e-19,1.14735923255429e-17,1.14735923255429e-17
"SREBF1",910.678050564114,-1.28172929898759,0.144536885628673,-8.86783531700316,7.45815189076555e-19,1.15772615572506e-17,1.15772615572506e-17
"SLC25A11",1789.73307337924,-0.655633759690462,0.0739517238595508,-8.86569947896877,7.60252734310839e-19,1.17926397484959e-17,1.17926397484959e-17
"RAB8B",6611.52782226877,0.535421477827207,0.0603962228867817,8.86514838570126,7.6402252446742e-19,1.1842349129245e-17,1.1842349129245e-17
"VWA1",340.762113887687,-1.42371123942365,0.16066034533142,-8.86162192970971,7.88586370309046e-19,1.2214054675681e-17,1.2214054675681e-17
"PRMT3",4813.54662351727,0.511836828031834,0.0577911295794617,8.85666765395315,8.24418584803792e-19,1.27596128974507e-17,1.27596128974507e-17
"LOC106991585",2690.59405877918,0.616776767984943,0.0696683335498635,8.85304322003768,8.5164665409943e-19,1.31712968880499e-17,1.31712968880499e-17
"KPNA2",14823.0412928172,-0.46007243157833,0.0519812268946188,-8.85074206715114,8.69392757309187e-19,1.34358367420143e-17,1.34358367420143e-17
"UTP15",4934.80790262127,0.460090197660271,0.0519861674285027,8.85024267836321,8.7329192513438e-19,1.34861500244039e-17,1.34861500244039e-17
"BRCA1",3870.43985288419,-0.646562767429216,0.0730801832268636,-8.84730632683397,8.9657044001984e-19,1.38354419300853e-17,1.38354419300853e-17
"TMCO6",715.011241196105,-1.07262155518746,0.121244460896771,-8.84676749151207,9.00908229751299e-19,1.38921507451569e-17,1.38921507451569e-17
"LURAP1L",130.024834483637,2.36635914361137,0.267561695578984,8.84416260889192,9.22172406139194e-19,1.42095918698919e-17,1.42095918698919e-17
"SPRTN",1364.24821061429,-0.713313506402385,0.0806933678632032,-8.83980338522543,9.58871929008095e-19,1.47642322882393e-17,1.47642322882393e-17
"EPHB4",803.128844496115,-1.05141986032959,0.118951093050756,-8.83909372636835,9.64981433348278e-19,1.4847394212369e-17,1.4847394212369e-17
"HN1L",4857.68615238637,-0.553298801665345,0.0626075413750034,-8.83757434829176,9.78191439076426e-19,1.50396036663871e-17,1.50396036663871e-17
"TWSG1",5186.59605088778,0.499185840900713,0.0564854573630336,8.83742230663783,9.79523132382484e-19,1.50490372156945e-17,1.50490372156945e-17
"PTGES3",7963.7233374771,0.438551109412612,0.0496578765112428,8.83145112565018,1.03326344735555e-18,1.58630540679729e-17,1.58630540679729e-17
"LOC105606759",1210.13616040447,-0.856962461299647,0.0970584766449189,-8.82934176305672,1.05293531787943e-18,1.61532302499863e-17,1.61532302499863e-17
"KLHDC2",4281.50475918915,-0.530937401994362,0.0601376696946539,-8.82869929430539,1.05900012534854e-18,1.6234386705782e-17,1.6234386705782e-17
"TTC3",5420.78200730008,-0.484614978695185,0.0549229167120757,-8.82354775941159,1.10889367882618e-18,1.69868245127788e-17,1.69868245127788e-17
"ZFP36L2",2682.16361866375,0.613032978390567,0.0694831196944155,8.82276128485114,1.1167123885098e-18,1.70941013978169e-17,1.70941013978169e-17
"CCDC36",412.169693545264,1.43715100850186,0.162954389290073,8.81934518464307,1.15131008812506e-18,1.76108424866779e-17,1.76108424866779e-17
"RSL24D1",1538.452700341,0.725864703632177,0.082361614964889,8.81314316070192,1.2168499353847e-18,1.85997864667554e-17,1.85997864667554e-17
"ZBTB4",1823.72957511699,-0.668055845200478,0.075844406183893,-8.80824148824771,1.27124339278941e-18,1.94170382939467e-17,1.94170382939467e-17
"UBA2",11398.5729173366,0.395677858852474,0.0449217943860862,8.80814901229833,1.27229233463518e-18,1.94189061650508e-17,1.94189061650508e-17
